Timestamp;"Timezone : Europe/Oslo";Temperature;Humidity;CO2;Noise;Pressure
1690623733;"2023/07/29 11:42:13";23.7;52;513;37;1003.2
1690624036;"2023/07/29 11:47:16";23.8;52;513;38;1003.1
1690624338;"2023/07/29 11:52:18";23.8;52;497;38;1003.1
1690624640;"2023/07/29 11:57:20";23.9;52;516;38;1003.1
1690624943;"2023/07/29 12:02:23";24;52;519;38;1003.1
1690625245;"2023/07/29 12:07:25";24;52;526;39;1003
1690625547;"2023/07/29 12:12:27";24;52;503;40;1002.9
1690625850;"2023/07/29 12:17:30";24;52;526;40;1002.9
1690626152;"2023/07/29 12:22:32";24.1;51;537;40;1002.9
1690626454;"2023/07/29 12:27:34";24.1;51;523;40;1003
1690626756;"2023/07/29 12:32:36";24.1;51;544;39;1003
1690627059;"2023/07/29 12:37:39";24.1;51;520;39;1003
1690627362;"2023/07/29 12:42:42";24.2;51;510;38;1003
1690627664;"2023/07/29 12:47:44";24.2;51;510;38;1002.9
1690627966;"2023/07/29 12:52:46";24.2;51;526;37;1002.9
1690628269;"2023/07/29 12:57:49";24.2;51;534;38;1002.9
1690628571;"2023/07/29 13:02:51";24.2;51;514;38;1002.9
1690628874;"2023/07/29 13:07:54";24.2;51;520;39;1002.9
1690629175;"2023/07/29 13:12:55";24.2;51;523;38;1002.9
1690629477;"2023/07/29 13:17:57";24.1;51;517;38;1002.9
1690629780;"2023/07/29 13:23:00";24.1;51;523;38;1002.8
1690630082;"2023/07/29 13:28:02";24.2;51;517;38;1002.9
1690630384;"2023/07/29 13:33:04";24.2;51;520;39;1002.9
1690630687;"2023/07/29 13:38:07";24.1;51;514;39;1002.8
1690630989;"2023/07/29 13:43:09";24.2;51;531;38;1002.8
1690631292;"2023/07/29 13:48:12";24.2;51;514;39;1002.8
1690631595;"2023/07/29 13:53:15";24.2;51;497;38;1002.8
1690631897;"2023/07/29 13:58:17";24.1;51;526;38;1002.8
1690632199;"2023/07/29 14:03:19";24.1;51;510;38;1002.8
1690632502;"2023/07/29 14:08:22";24.1;51;514;39;1002.8
1690632804;"2023/07/29 14:13:24";24.1;51;517;39;1002.8
1690633108;"2023/07/29 14:18:28";24;51;509;39;1002.8
1690633410;"2023/07/29 14:23:30";24;51;526;39;1002.8
1690633713;"2023/07/29 14:28:33";24;51;497;38;1002.8
1690634015;"2023/07/29 14:33:35";24;51;503;39;1002.7
1690634319;"2023/07/29 14:38:39";24;51;513;40;1002.7
1690634621;"2023/07/29 14:43:41";24;51;534;40;1002.6
1690634924;"2023/07/29 14:48:44";24;51;513;39;1002.6
1690635225;"2023/07/29 14:53:45";24.1;51;514;38;1002.6
1690635530;"2023/07/29 14:58:50";24.1;51;531;38;1002.6
1690635832;"2023/07/29 15:03:52";24.1;51;531;38;1002.5
1690636134;"2023/07/29 15:08:54";24.1;51;520;39;1002.5
1690636436;"2023/07/29 15:13:56";24.1;50;510;39;1002.4
1690636738;"2023/07/29 15:18:58";24.1;50;503;39;1002.4
1690637041;"2023/07/29 15:24:01";24.1;50;520;39;1002.4
1690637344;"2023/07/29 15:29:04";24.1;50;500;39;1002.4
1690637646;"2023/07/29 15:34:06";24.1;50;510;39;1002.4
1690637948;"2023/07/29 15:39:08";24.1;50;503;39;1002.4
1690638251;"2023/07/29 15:44:11";24.1;50;506;39;1002.4
1690638554;"2023/07/29 15:49:14";24.1;50;514;39;1002.4
1690638856;"2023/07/29 15:54:16";24.1;50;531;40;1002.3
1690639159;"2023/07/29 15:59:19";24.1;50;520;39;1002.4
1690639463;"2023/07/29 16:04:23";24;50;558;38;1002.4
1690639767;"2023/07/29 16:09:27";24;50;509;39;1002.3
1690640069;"2023/07/29 16:14:29";24;50;503;39;1002.3
1690640371;"2023/07/29 16:19:31";23.9;50;483;40;1002.3
1690640673;"2023/07/29 16:24:33";23.8;50;506;40;1002.2
1690640976;"2023/07/29 16:29:36";23.8;50;516;40;1002.2
1690641277;"2023/07/29 16:34:37";23.8;50;513;41;1002.2
1690641578;"2023/07/29 16:39:38";23.8;50;519;39;1002.2
1690641882;"2023/07/29 16:44:42";23.8;50;506;39;1002.1
1690642185;"2023/07/29 16:49:45";23.8;50;500;40;1002.1
1690642489;"2023/07/29 16:54:49";23.7;51;504;40;1002
1690642793;"2023/07/29 16:59:53";23.7;51;510;40;1002
1690643095;"2023/07/29 17:04:55";23.7;51;510;39;1002
1690643397;"2023/07/29 17:09:57";23.7;51;514;39;1002
1690643700;"2023/07/29 17:15:00";23.8;51;523;39;1002
1690644001;"2023/07/29 17:20:01";23.8;51;523;38;1002
1690644304;"2023/07/29 17:25:04";23.7;51;501;38;1001.9
1690644607;"2023/07/29 17:30:07";23.7;51;504;38;1001.9
1690644909;"2023/07/29 17:35:09";23.7;51;507;38;1001.9
1690645211;"2023/07/29 17:40:11";23.7;51;520;38;1001.9
1690645515;"2023/07/29 17:45:15";23.7;51;514;38;1001.9
1690645819;"2023/07/29 17:50:19";23.7;51;517;38;1001.9
1690646121;"2023/07/29 17:55:21";23.7;51;501;38;1001.9
1690646425;"2023/07/29 18:00:25";23.6;51;507;39;1001.9
1690646727;"2023/07/29 18:05:27";23.6;51;510;38;1002
1690647031;"2023/07/29 18:10:31";23.6;52;510;39;1001.9
1690647334;"2023/07/29 18:15:34";23.5;52;503;38;1001.9
1690647636;"2023/07/29 18:20:36";23.4;52;514;38;1001.9
1690647936;"2023/07/29 18:25:36";23.4;53;506;38;1001.8
1690648236;"2023/07/29 18:30:36";23.3;54;500;38;1001.8
1690648539;"2023/07/29 18:35:39";23.3;54;506;38;1001.7
1690648845;"2023/07/29 18:40:45";23.3;55;506;38;1001.7
1690649147;"2023/07/29 18:45:47";23.3;55;513;38;1001.7
1690649451;"2023/07/29 18:50:51";23.3;56;493;38;1001.6
1690649752;"2023/07/29 18:55:52";23.2;56;482;38;1001.6
1690650052;"2023/07/29 19:00:52";23.2;56;489;39;1001.6
1690650355;"2023/07/29 19:05:55";23.2;56;493;39;1001.6
1690650657;"2023/07/29 19:10:57";23.2;56;500;39;1001.6
1690650959;"2023/07/29 19:15:59";23.2;56;500;39;1001.5
1690651262;"2023/07/29 19:21:02";23.2;56;500;39;1001.6
1690651564;"2023/07/29 19:26:04";23.2;56;509;39;1001.5
1690651866;"2023/07/29 19:31:06";23.2;56;516;40;1001.6
1690652168;"2023/07/29 19:36:08";23.2;56;493;40;1001.6
1690652471;"2023/07/29 19:41:11";23.1;57;492;40;1001.6
1690652773;"2023/07/29 19:46:13";23.1;57;500;39;1001.6
1690653075;"2023/07/29 19:51:15";23;57;496;39;1001.6
1690653378;"2023/07/29 19:56:18";23;57;499;40;1001.6
1690653680;"2023/07/29 20:01:20";22.9;57;485;38;1001.6
1690653982;"2023/07/29 20:06:22";22.9;57;509;39;1001.7
1690654284;"2023/07/29 20:11:24";22.9;57;496;39;1001.6
1690654588;"2023/07/29 20:16:28";22.8;57;499;38;1001.6
1690654890;"2023/07/29 20:21:30";22.7;57;499;38;1001.6
1690655192;"2023/07/29 20:26:32";22.7;57;492;39;1001.5
1690655495;"2023/07/29 20:31:35";22.7;57;499;38;1001.6
1690655797;"2023/07/29 20:36:37";22.6;57;488;39;1001.6
1690656099;"2023/07/29 20:41:39";22.6;57;496;39;1001.5
1690656401;"2023/07/29 20:46:41";22.5;57;505;40;1001.5
1690656703;"2023/07/29 20:51:43";22.4;57;487;39;1001.5
1690657005;"2023/07/29 20:56:45";22.4;57;481;38;1001.5
1690657307;"2023/07/29 21:01:47";22.3;57;484;38;1001.5
1690657609;"2023/07/29 21:06:49";22.3;57;487;38;1001.5
1690657912;"2023/07/29 21:11:52";22.2;57;484;38;1001.5
1690658215;"2023/07/29 21:16:55";22.2;57;478;38;1001.5
1690658517;"2023/07/29 21:21:57";22.1;58;495;39;1001.5
1690658819;"2023/07/29 21:26:59";22.1;58;484;39;1001.5
1690659121;"2023/07/29 21:32:01";22.1;58;478;40;1001.5
1690659424;"2023/07/29 21:37:04";22.1;58;491;39;1001.5
1690659726;"2023/07/29 21:42:06";22.1;58;507;37;1001.5
1690660028;"2023/07/29 21:47:08";22.1;58;487;39;1001.6
1690660331;"2023/07/29 21:52:11";22;58;504;38;1001.6
1690660633;"2023/07/29 21:57:13";22;58;495;40;1001.5
1690660935;"2023/07/29 22:02:15";21.9;59;477;39;1001.5
1690661237;"2023/07/29 22:07:17";21.9;59;498;38;1001.5
1690661540;"2023/07/29 22:12:20";21.9;59;486;39;1001.5
1690661842;"2023/07/29 22:17:22";21.8;59;483;38;1001.5
1690662144;"2023/07/29 22:22:24";21.8;59;483;39;1001.6
1690662446;"2023/07/29 22:27:26";21.7;59;477;37;1001.5
1690662749;"2023/07/29 22:32:29";21.7;59;477;38;1001.5
1690663051;"2023/07/29 22:37:31";21.6;59;500;38;1001.5
1690663353;"2023/07/29 22:42:33";21.6;59;490;38;1001.5
1690663655;"2023/07/29 22:47:35";21.6;60;497;38;1001.5
1690663958;"2023/07/29 22:52:38";21.6;60;483;38;1001.5
1690664260;"2023/07/29 22:57:40";21.5;60;470;38;1001.4
1690664563;"2023/07/29 23:02:43";21.5;60;497;39;1001.4
1690664865;"2023/07/29 23:07:45";21.4;60;490;38;1001.4
1690665167;"2023/07/29 23:12:47";21.4;60;476;39;1001.5
1690665470;"2023/07/29 23:17:50";21.4;60;470;39;1001.5
1690665772;"2023/07/29 23:22:52";21.4;60;483;40;1001.5
1690666074;"2023/07/29 23:27:54";21.4;60;494;40;1001.5
1690666376;"2023/07/29 23:32:56";21.5;60;486;39;1001.6
1690666678;"2023/07/29 23:37:58";21.6;60;497;40;1001.6
1690666981;"2023/07/29 23:43:01";21.7;60;490;38;1001.6
1690667283;"2023/07/29 23:48:03";21.7;60;500;38;1001.7
1690667585;"2023/07/29 23:53:05";21.8;60;494;38;1001.6
1690667887;"2023/07/29 23:58:07";21.8;60;501;39;1001.6
1690668190;"2023/07/30 00:03:10";21.9;60;511;38;1001.7
1690668492;"2023/07/30 00:08:12";21.9;60;511;37;1001.6
1690668794;"2023/07/30 00:13:14";21.8;60;497;37;1001.6
1690669097;"2023/07/30 00:18:17";21.8;60;511;37;1001.6
1690669399;"2023/07/30 00:23:19";21.8;60;520;38;1001.5
1690669701;"2023/07/30 00:28:21";21.8;60;520;38;1001.5
1690670003;"2023/07/30 00:33:23";21.8;60;528;39;1001.5
1690670306;"2023/07/30 00:38:26";21.8;60;517;41;1001.6
1690670608;"2023/07/30 00:43:28";21.9;60;523;42;1001.6
1690670910;"2023/07/30 00:48:30";21.8;60;523;40;1001.5
1690671213;"2023/07/30 00:53:33";21.8;60;511;41;1001.5
1690671515;"2023/07/30 00:58:35";21.8;60;528;42;1001.5
1690671817;"2023/07/30 01:03:37";21.8;60;523;39;1001.5
1690672120;"2023/07/30 01:08:40";21.8;60;528;37;1001.4
1690672422;"2023/07/30 01:13:42";21.8;60;520;38;1001.4
1690672724;"2023/07/30 01:18:44";21.8;60;531;37;1001.3
1690673026;"2023/07/30 01:23:46";21.8;60;520;38;1001.3
1690673329;"2023/07/30 01:28:49";21.8;60;517;38;1001.3
1690673631;"2023/07/30 01:33:51";21.8;60;523;38;1001.3
1690673933;"2023/07/30 01:38:53";21.8;60;547;38;1001.3
1690674235;"2023/07/30 01:43:55";21.7;60;528;38;1001.3
1690674538;"2023/07/30 01:48:58";21.7;60;538;38;1001.3
1690674840;"2023/07/30 01:54:00";21.7;60;534;38;1001.2
1690675142;"2023/07/30 01:59:02";21.6;60;534;38;1001.2
1690675444;"2023/07/30 02:04:04";21.6;60;534;39;1001.3
1690675747;"2023/07/30 02:09:07";21.6;60;516;39;1001.2
1690676049;"2023/07/30 02:14:09";21.6;60;534;38;1001.1
1690676351;"2023/07/30 02:19:11";21.6;60;510;38;1001.1
1690676654;"2023/07/30 02:24:14";21.5;60;528;38;1001.1
1690676956;"2023/07/30 02:29:16";21.5;60;494;38;1001
1690677259;"2023/07/30 02:34:19";21.5;60;513;38;1001
1690677561;"2023/07/30 02:39:21";21.5;60;527;38;1001
1690677863;"2023/07/30 02:44:23";21.5;60;516;37;1001
1690678166;"2023/07/30 02:49:26";21.5;60;516;38;1001
1690678468;"2023/07/30 02:54:28";21.5;60;519;39;1001
1690678770;"2023/07/30 02:59:30";21.5;60;516;38;1001
1690679072;"2023/07/30 03:04:32";21.4;60;527;38;1001
1690679375;"2023/07/30 03:09:35";21.5;61;522;38;1001
1690679677;"2023/07/30 03:14:37";21.5;61;527;37;1001
1690679979;"2023/07/30 03:19:39";21.4;61;538;37;1000.9
1690680282;"2023/07/30 03:24:42";21.5;61;510;38;1000.9
1690680584;"2023/07/30 03:29:44";21.5;61;516;38;1001
1690680886;"2023/07/30 03:34:46";21.5;61;519;38;1000.9
1690681189;"2023/07/30 03:39:49";21.5;61;516;37;1001
1690681491;"2023/07/30 03:44:51";21.5;61;522;37;1000.9
1690681793;"2023/07/30 03:49:53";21.5;61;527;37;1000.9
1690682096;"2023/07/30 03:54:56";21.5;61;541;37;1000.8
1690682398;"2023/07/30 03:59:58";21.5;61;522;37;1000.8
1690682700;"2023/07/30 04:05:00";21.4;61;527;37;1000.8
1690683002;"2023/07/30 04:10:02";21.4;61;550;37;1000.8
1690683305;"2023/07/30 04:15:05";21.4;61;522;37;1000.9
1690683607;"2023/07/30 04:20:07";21.4;61;547;37;1000.8
1690683909;"2023/07/30 04:25:09";21.4;62;522;38;1000.9
1690684212;"2023/07/30 04:30:12";21.4;62;516;38;1000.9
1690684514;"2023/07/30 04:35:14";21.4;62;527;38;1000.9
1690684816;"2023/07/30 04:40:16";21.4;62;516;38;1000.8
1690685118;"2023/07/30 04:45:18";21.4;62;527;38;1000.8
1690685420;"2023/07/30 04:50:20";21.4;62;527;38;1000.8
1690685723;"2023/07/30 04:55:23";21.4;62;503;37;1000.8
1690686025;"2023/07/30 05:00:25";21.5;62;516;37;1000.9
1690686327;"2023/07/30 05:05:27";21.5;62;513;37;1000.8
1690686630;"2023/07/30 05:10:30";21.5;62;516;37;1000.8
1690686932;"2023/07/30 05:15:32";21.5;62;527;37;1000.7
1690687234;"2023/07/30 05:20:34";21.5;62;510;37;1000.7
1690687537;"2023/07/30 05:25:37";21.5;62;519;37;1000.7
1690687839;"2023/07/30 05:30:39";21.5;62;510;37;1000.7
1690688141;"2023/07/30 05:35:41";21.5;62;516;37;1000.7
1690688443;"2023/07/30 05:40:43";21.5;62;513;37;1000.7
1690688746;"2023/07/30 05:45:46";21.5;62;503;37;1000.7
1690689048;"2023/07/30 05:50:48";21.5;62;522;37;1000.7
1690689350;"2023/07/30 05:55:50";21.5;62;510;37;1000.8
1690689653;"2023/07/30 06:00:53";21.5;62;527;37;1000.8
1690689955;"2023/07/30 06:05:55";21.5;62;522;37;1000.8
1690690257;"2023/07/30 06:10:57";21.5;62;519;37;1000.8
1690690559;"2023/07/30 06:15:59";21.6;62;510;39;1000.9
1690690862;"2023/07/30 06:21:02";21.6;62;516;37;1000.9
1690691164;"2023/07/30 06:26:04";21.6;62;523;37;1000.8
1690691466;"2023/07/30 06:31:06";21.6;62;510;37;1000.8
1690691768;"2023/07/30 06:36:08";21.6;62;534;37;1000.8
1690692071;"2023/07/30 06:41:11";21.6;62;519;37;1000.8
1690692373;"2023/07/30 06:46:13";21.6;62;523;37;1000.9
1690692675;"2023/07/30 06:51:15";21.6;62;523;37;1000.8
1690692978;"2023/07/30 06:56:18";21.6;62;513;37;1000.8
1690693280;"2023/07/30 07:01:20";21.6;62;510;38;1000.8
1690693582;"2023/07/30 07:06:22";21.6;62;534;38;1000.7
1690693884;"2023/07/30 07:11:24";21.6;62;516;38;1000.8
1690694187;"2023/07/30 07:16:27";21.6;62;528;37;1000.7
1690694489;"2023/07/30 07:21:29";21.6;62;523;37;1000.7
1690694791;"2023/07/30 07:26:31";21.6;62;523;37;1000.8
1690695094;"2023/07/30 07:31:34";21.6;62;516;37;1000.8
1690695396;"2023/07/30 07:36:36";21.6;62;510;37;1000.8
1690695698;"2023/07/30 07:41:38";21.6;62;528;38;1000.8
1690696000;"2023/07/30 07:46:40";21.6;62;516;37;1000.8
1690696303;"2023/07/30 07:51:43";21.7;62;538;37;1000.8
1690696605;"2023/07/30 07:56:45";21.7;62;511;38;1000.8
1690696907;"2023/07/30 08:01:47";21.8;62;564;37;1000.8
1690697210;"2023/07/30 08:06:50";21.9;62;572;38;1000.8
1690697512;"2023/07/30 08:11:52";21.9;62;611;37;1000.7
1690697814;"2023/07/30 08:16:54";21.9;62;595;37;1000.8
1690698117;"2023/07/30 08:21:57";22;62;572;37;1000.9
1690698419;"2023/07/30 08:26:59";22;62;578;38;1000.9
1690698721;"2023/07/30 08:32:01";22;62;578;37;1000.9
1690699024;"2023/07/30 08:37:04";22.1;62;586;38;1000.9
1690699326;"2023/07/30 08:42:06";22.1;62;575;37;1000.9
1690699628;"2023/07/30 08:47:08";22.1;62;558;37;1000.9
1690699931;"2023/07/30 08:52:11";22.1;62;586;38;1001
1690700233;"2023/07/30 08:57:13";22.1;62;583;37;1001
1690700535;"2023/07/30 09:02:15";22.2;62;573;37;1001
1690700837;"2023/07/30 09:07:17";22.2;62;583;37;1001
1690701139;"2023/07/30 09:12:19";22.2;62;583;38;1001
1690701442;"2023/07/30 09:17:22";22.3;62;619;41;1001
1690701744;"2023/07/30 09:22:24";22.4;62;639;39;1001
1690702046;"2023/07/30 09:27:26";22.5;61;612;37;1001
1690702349;"2023/07/30 09:32:29";22.5;61;579;37;1001
1690702651;"2023/07/30 09:37:31";22.6;61;559;38;1001
1690702953;"2023/07/30 09:42:33";22.6;61;579;37;1001
1690703255;"2023/07/30 09:47:35";22.7;61;565;37;1001
1690703558;"2023/07/30 09:52:38";22.7;61;559;37;1001
1690703860;"2023/07/30 09:57:40";22.7;60;577;37;1001.1
1690704163;"2023/07/30 10:02:43";22.7;60;559;37;1001.1
1690704465;"2023/07/30 10:07:45";22.7;60;549;37;1001.1
1690704767;"2023/07/30 10:12:47";22.7;60;559;37;1001.2
1690705069;"2023/07/30 10:17:49";22.7;60;559;37;1001.2
1690705372;"2023/07/30 10:22:52";22.7;60;562;38;1001.2
1690705674;"2023/07/30 10:27:54";22.7;59;552;38;1001.1
1690705976;"2023/07/30 10:32:56";22.8;59;552;38;1001.1
1690706278;"2023/07/30 10:37:58";22.8;59;571;38;1001
1690706581;"2023/07/30 10:43:01";22.8;59;569;38;1001.1
1690706883;"2023/07/30 10:48:03";22.8;59;562;37;1001.2
1690707185;"2023/07/30 10:53:05";22.9;59;559;37;1001.2
1690707488;"2023/07/30 10:58:08";22.9;59;574;37;1001.1
1690707790;"2023/07/30 11:03:10";23;59;574;38;1001.1
1690708092;"2023/07/30 11:08:12";23;59;598;38;1001.2
1690708394;"2023/07/30 11:13:14";23.1;58;571;37;1001.2
1690708697;"2023/07/30 11:18:17";23.1;58;569;37;1001.2
1690708999;"2023/07/30 11:23:19";23.1;58;588;39;1001.3
1690709301;"2023/07/30 11:28:21";23.1;58;580;39;1001.3
1690709606;"2023/07/30 11:33:26";23.2;58;581;39;1001.4
1690709908;"2023/07/30 11:38:28";23.3;58;601;39;1001.4
1690710211;"2023/07/30 11:43:31";23.3;58;601;40;1001.5
1690710513;"2023/07/30 11:48:33";23.3;58;617;43;1001.5
1690710815;"2023/07/30 11:53:35";23.4;58;628;40;1001.5
1690711118;"2023/07/30 11:58:38";23.4;57;657;41;1001.6
1690711422;"2023/07/30 12:03:42";23.4;57;634;40;1001.6
1690711724;"2023/07/30 12:08:44";23.4;57;621;40;1001.6
1690712026;"2023/07/30 12:13:46";23.4;57;617;41;1001.6
1690712328;"2023/07/30 12:18:48";23.4;57;634;40;1001.6
1690712631;"2023/07/30 12:23:51";23.4;57;617;40;1001.7
1690712933;"2023/07/30 12:28:53";23.5;56;595;39;1001.7
1690713235;"2023/07/30 12:33:55";23.5;56;588;39;1001.7
1690713538;"2023/07/30 12:38:58";23.5;56;567;40;1001.8
1690713840;"2023/07/30 12:44:00";23.6;56;586;39;1001.7
1690714142;"2023/07/30 12:49:02";23.6;55;572;40;1001.8
1690714444;"2023/07/30 12:54:04";23.6;55;589;40;1001.8
1690714747;"2023/07/30 12:59:07";23.6;55;575;40;1001.8
1690715049;"2023/07/30 13:04:09";23.6;55;589;40;1001.8
1690715354;"2023/07/30 13:09:14";23.7;55;567;39;1001.7
1690715656;"2023/07/30 13:14:16";23.7;55;582;39;1001.8
1690715958;"2023/07/30 13:19:18";23.7;54;589;39;1001.8
1690716262;"2023/07/30 13:24:22";23.7;54;589;39;1001.9
1690716565;"2023/07/30 13:29:25";23.7;54;589;39;1001.8
1690716869;"2023/07/30 13:34:29";23.7;54;579;38;1001.8
1690717171;"2023/07/30 13:39:31";23.7;54;609;40;1001.8
1690717475;"2023/07/30 13:44:35";23.7;54;625;39;1001.8
1690717778;"2023/07/30 13:49:38";23.7;54;602;40;1001.9
1690718080;"2023/07/30 13:54:40";23.8;54;582;43;1001.9
1690718383;"2023/07/30 13:59:43";23.8;54;615;42;1001.9
1690718685;"2023/07/30 14:04:45";23.8;54;622;41;1001.8
1690718987;"2023/07/30 14:09:47";23.9;54;603;41;1001.7
1690719290;"2023/07/30 14:14:50";23.9;54;615;42;1001.8
1690719594;"2023/07/30 14:19:54";24;54;653;42;1001.8
1690719896;"2023/07/30 14:24:56";24;54;632;41;1001.9
1690720200;"2023/07/30 14:30:00";24;53;589;44;1001.9
1690720502;"2023/07/30 14:35:02";23.9;53;658;50;1001.9
1690720804;"2023/07/30 14:40:04";23.9;53;683;55;1001.8
1690721106;"2023/07/30 14:45:06";23.9;53;683;61;1001.8
1690721408;"2023/07/30 14:50:08";24;53;655;58;1001.9
1690721711;"2023/07/30 14:55:11";24;52;625;43;1001.9
1690722013;"2023/07/30 15:00:13";24;52;615;41;1001.9
1690722315;"2023/07/30 15:05:15";23.9;52;586;39;1002
1690722618;"2023/07/30 15:10:18";23.9;52;573;40;1001.9
1690722920;"2023/07/30 15:15:20";23.9;52;551;41;1001.9
1690723222;"2023/07/30 15:20:22";23.8;52;542;40;1002
1690723524;"2023/07/30 15:25:24";23.8;52;551;41;1002
1690723827;"2023/07/30 15:30:27";23.8;52;554;39;1002
1690724129;"2023/07/30 15:35:29";23.8;52;563;46;1002.1
1690724432;"2023/07/30 15:40:32";23.8;52;598;55;1002.1
1690724734;"2023/07/30 15:45:34";23.8;52;588;57;1002.1
1690725036;"2023/07/30 15:50:36";23.7;52;594;56;1002.1
1690725338;"2023/07/30 15:55:38";23.7;52;598;57;1002.1
1690725641;"2023/07/30 16:00:41";23.7;52;585;46;1002.2
1690725943;"2023/07/30 16:05:43";23.7;52;594;40;1002.1
1690726245;"2023/07/30 16:10:45";23.7;52;588;45;1002.1
1690726547;"2023/07/30 16:15:47";23.6;52;588;51;1002
1690726850;"2023/07/30 16:20:50";23.6;52;584;41;1002.1
1690727152;"2023/07/30 16:25:52";23.6;52;616;40;1002.1
1690727454;"2023/07/30 16:30:54";23.6;52;592;40;1002
1690727756;"2023/07/30 16:35:56";23.6;52;575;40;1002
1690728059;"2023/07/30 16:40:59";23.6;52;610;40;1002.1
1690728361;"2023/07/30 16:46:01";23.6;51;610;39;1002.1
1690728663;"2023/07/30 16:51:03";23.5;51;605;38;1002.1
1690728966;"2023/07/30 16:56:06";23.5;51;602;38;1002
1690729268;"2023/07/30 17:01:08";23.5;51;585;38;1002
1690729570;"2023/07/30 17:06:10";23.4;51;567;38;1002
1690729873;"2023/07/30 17:11:13";23.4;51;553;38;1002
1690730175;"2023/07/30 17:16:15";23.4;51;553;38;1002
1690730477;"2023/07/30 17:21:17";23.4;51;578;38;1002
1690730779;"2023/07/30 17:26:19";23.4;51;575;38;1002
1690731081;"2023/07/30 17:31:21";23.4;51;564;40;1002
1690731384;"2023/07/30 17:36:24";23.4;51;557;39;1001.9
1690731686;"2023/07/30 17:41:26";23.4;51;585;39;1001.9
1690731988;"2023/07/30 17:46:28";23.4;51;567;39;1001.9
1690732291;"2023/07/30 17:51:31";23.3;51;567;38;1001.9
1690732593;"2023/07/30 17:56:33";23.2;51;547;39;1001.9
1690732895;"2023/07/30 18:01:35";23.2;51;553;39;1001.9
1690733197;"2023/07/30 18:06:37";23.2;51;537;40;1001.9
1690733499;"2023/07/30 18:11:39";23.2;52;566;41;1001.9
1690733802;"2023/07/30 18:16:42";23.2;52;557;41;1002
1690734104;"2023/07/30 18:21:44";23.2;52;560;39;1001.9
1690734406;"2023/07/30 18:26:46";23.2;52;563;39;1001.9
1690734709;"2023/07/30 18:31:49";23.2;52;550;40;1002
1690735011;"2023/07/30 18:36:51";23.1;52;550;40;1002
1690735313;"2023/07/30 18:41:53";23.1;52;562;40;1002
1690735615;"2023/07/30 18:46:55";23;52;529;41;1002
1690735918;"2023/07/30 18:51:58";22.9;52;546;40;1002
1690736220;"2023/07/30 18:57:00";22.9;52;540;39;1002
1690736522;"2023/07/30 19:02:02";22.9;52;546;39;1002
1690736825;"2023/07/30 19:07:05";22.9;52;549;39;1002
1690737127;"2023/07/30 19:12:07";23;52;522;38;1002
1690737429;"2023/07/30 19:17:09";23;52;536;38;1001.9
1690737732;"2023/07/30 19:22:12";23;52;547;37;1001.9
1690738034;"2023/07/30 19:27:14";23.1;52;553;38;1001.9
1690738336;"2023/07/30 19:32:16";23;53;560;39;1001.9
1690738638;"2023/07/30 19:37:18";23;53;557;40;1001.9
1690738939;"2023/07/30 19:42:19";22.9;53;540;38;1002
1690739241;"2023/07/30 19:47:21";22.9;52;557;38;1002
1690739544;"2023/07/30 19:52:24";22.9;52;525;38;1002
1690739846;"2023/07/30 19:57:26";23;52;540;38;1002
1690740148;"2023/07/30 20:02:28";23;52;516;38;1002
1690740451;"2023/07/30 20:07:31";23;51;521;38;1002.1
1690740753;"2023/07/30 20:12:33";23;51;535;38;1002
1690741055;"2023/07/30 20:17:35";22.9;51;522;38;1002
1690741357;"2023/07/30 20:22:37";22.9;51;543;38;1002
1690741660;"2023/07/30 20:27:40";22.9;51;525;38;1002
1690741962;"2023/07/30 20:32:42";22.9;51;533;38;1002
1690742264;"2023/07/30 20:37:44";22.8;51;536;38;1002
1690742566;"2023/07/30 20:42:46";22.8;51;525;38;1002
1690742868;"2023/07/30 20:47:48";22.8;51;536;38;1002
1690743171;"2023/07/30 20:52:51";22.7;51;521;38;1001.9
1690743473;"2023/07/30 20:57:53";22.7;51;536;39;1002
1690743775;"2023/07/30 21:02:55";22.7;51;552;38;1001.9
1690744078;"2023/07/30 21:07:58";22.7;51;543;39;1001.9
1690744380;"2023/07/30 21:13:00";22.6;51;532;38;1002
1690744682;"2023/07/30 21:18:02";22.6;51;552;38;1002
1690744984;"2023/07/30 21:23:04";22.6;51;504;39;1002.1
1690745287;"2023/07/30 21:28:07";22.6;51;523;42;1002.1
1690745589;"2023/07/30 21:33:09";22.7;51;523;39;1002.1
1690745891;"2023/07/30 21:38:11";22.7;51;501;39;1002.1
1690746193;"2023/07/30 21:43:13";22.8;51;504;39;1002.1
1690746496;"2023/07/30 21:48:16";22.8;51;518;41;1002.1
1690746798;"2023/07/30 21:53:18";22.9;51;505;50;1002
1690747100;"2023/07/30 21:58:20";22.7;51;521;46;1002
1690747402;"2023/07/30 22:03:22";22.5;52;518;45;1002
1690747705;"2023/07/30 22:08:25";22.3;52;501;44;1002
1690748007;"2023/07/30 22:13:27";22.2;52;521;44;1002
1690748309;"2023/07/30 22:18:29";22;52;523;44;1001.9
1690748611;"2023/07/30 22:23:31";22;52;572;54;1001.9
1690748914;"2023/07/30 22:28:34";22;52;611;58;1001.9
1690749216;"2023/07/30 22:33:36";22.1;53;596;53;1001.9
1690749518;"2023/07/30 22:38:38";22;52;585;53;1002
1690749821;"2023/07/30 22:43:41";22;53;561;50;1001.9
